Date,ticker_symbol,p_sentiment,Open,High,Low,Close,Volume,unrate,psr,m2,dspic,pce,reer,ir,ffer,tcs,indpro,ccpi
2015-04-17,MSFT,0.7893978861159304,41.669998,41.740002,41.16,41.619999,42387600,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-17,TSLA,0.7154541549071204,13.666,13.792,13.566667,13.786,37048500,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-20,AAPL,0.8078803835273534,31.3925,32.029999,31.2925,31.9,188217200,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-20,AMZN,0.6744006108814483,18.9275,19.597,18.85,19.4755,100322000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-20,GOOG,0.8008858803990879,26.208046,26.73111,26.153196,26.695707,33585958,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-20,GOOGL,0.8207473507314134,26.6875,27.290001,26.6675,27.2265,38508000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-20,MSFT,0.6627417210648757,41.73,43.169998,41.68,42.91,46057700,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-20,TSLA,0.7477685012591383,13.785333,13.856667,13.59,13.684667,38389500,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-21,AAPL,0.8118927042506827,32.025002,32.049999,31.6675,31.727501,129740400,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-21,AMZN,0.7526709499196087,19.5655,19.73,19.34,19.559,92870000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-21,GOOG,0.805955874799581,26.801914,26.895658,26.610689,26.625401,36895018,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-21,GOOGL,0.8261454024081778,27.3155,27.3885,27.1105,27.146,29128000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-21,MSFT,0.780187279421818,43.0,43.150002,42.529999,42.639999,26013800,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-21,TSLA,0.7161171485097579,13.72,14.05,13.620667,13.960667,51487500,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-22,AAPL,0.7555173294954132,31.747499,32.217499,31.58,32.154999,150618000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-22,AMZN,0.6902505786828891,19.595501,19.714001,19.4,19.49,69494000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-22,GOOG,0.7755337798591174,26.646841,26.979927,26.514704,26.894411,31871263,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-22,GOOGL,0.7699411999584341,27.153,27.549999,27.066,27.459,31806000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-22,MSFT,0.7591136945398377,42.669998,43.130001,42.549999,42.990002,25064300,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-22,TSLA,0.7133363537798628,14.166667,14.792,14.112667,14.629333,117945000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-23,AAPL,0.7888372294776752,32.075001,32.605,32.035,32.4175,183083600,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-23,AMZN,0.7649601766270779,19.5105,19.594,19.307501,19.4995,159600000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-23,GOOG,0.7955741438977654,26.975939,27.472574,26.937544,27.275116,83697161,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-23,GOOGL,0.7975635427642641,27.5205,28.0585,27.504,27.872999,78184000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-23,MSFT,0.7779772997850447,42.889999,43.610001,42.799999,43.34,46309500,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-23,TSLA,0.7508769194019941,14.551333,14.765333,14.476667,14.573333,66168000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-24,AAPL,0.8177620445661589,32.622501,32.657501,32.307499,32.57,178103600,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-24,AMZN,0.7074651243132628,21.950001,22.6325,21.950001,22.254999,343538000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-24,GOOG,0.7725370006140629,28.227501,28.478811,27.786213,28.175644,98650102,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-24,GOOGL,0.7379115206323352,29.002501,29.235001,28.4175,28.683001,92168000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-24,MSFT,0.8308056737941327,45.66,48.139999,45.650002,47.869999,130933700,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-24,TSLA,0.7153360663244257,14.7,14.72,14.534,14.562,36417000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-27,AAPL,0.8383891810999798,33.077499,33.282501,32.787498,33.162498,387816800,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-27,AMZN,0.7651552331840535,22.193001,22.349501,21.870501,21.927999,108618000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-27,GOOG,0.6796392585758824,28.1695,28.297501,27.66,27.768499,47960000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-27,GOOGL,0.8712868961860086,28.6385,28.775999,28.115,28.306,48062000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-27,MSFT,0.8412691983724652,47.23,48.130001,47.220001,48.029999,59248200,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-27,TSLA,0.7660762175921632,14.837333,15.916667,14.8,15.436667,175089000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-28,AAPL,0.8065972512629606,33.615002,33.634998,32.392502,32.639999,475696000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-28,AMZN,0.7120790326365755,21.925501,21.950001,21.402,21.4655,82810000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-28,GOOG,0.779776786331259,27.732,27.801001,27.518299,27.684,29820000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-28,GOOGL,0.7832814556569235,28.216,28.3915,28.048,28.2185,37178000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-28,MSFT,0.7753472768963883,47.779999,49.209999,47.700001,49.16,60730800,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-28,TSLA,0.7420078555873433,15.65,15.7,15.202,15.365333,91281000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-29,AAPL,0.7254590931382422,32.540001,32.897499,32.075001,32.16,253544400,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-29,AMZN,0.7982899549616338,21.3375,21.712,21.3015,21.4685,72434000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-29,GOOG,0.7599800459754775,27.5235,27.684,27.345249,27.454,33976000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-29,GOOGL,0.799863625859623,28.025499,28.292,27.950001,28.0695,33622000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-29,MSFT,0.784247392488447,48.720001,49.310001,48.5,49.060001,47804600,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-29,TSLA,0.7124884850752483,15.336667,15.664667,15.175333,15.496667,59041500,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-30,AAPL,0.63418906395259,32.16,32.16,31.145,31.2875,332781600,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-30,AMZN,0.6659591543350006,21.355499,21.5875,20.962,21.089001,72958000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-30,GOOG,0.7664708881893052,27.393499,27.429501,26.752501,26.867001,41644000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-30,GOOGL,0.7988942608491644,27.927999,28.0555,27.336,27.438499,47240000,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-30,MSFT,0.8281160121877615,48.700001,49.540001,48.599998,48.639999,64725500,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-04-30,TSLA,0.7618599666288598,15.359333,15.526,15.011333,15.07,58678500,5.4,7.6,12020.125,13262.8,12170.3,109.04,1.935,0.124666667,1123360.0,101.2859,241.346
2015-05-01,AAPL,0.6449152161953731,31.525,32.532501,31.325001,32.237499,234050400,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-01,AMZN,0.6875330490133735,21.191,21.282,20.799999,21.143499,71316000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-01,GOOG,0.7994591422797085,26.921499,26.976999,26.605,26.895,35364000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-01,GOOGL,0.7305959440266845,27.525499,27.561001,27.192499,27.558001,36572000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-01,MSFT,0.7423176049229847,48.580002,48.880001,48.400002,48.66,38937300,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-01,TSLA,0.7557304618359025,15.329333,15.451333,14.694,15.068667,79225500,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-04,AAPL,0.7989174872078265,32.375,32.642502,32.064999,32.174999,203953200,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-04,AMZN,0.727425420534528,21.24,21.488501,21.121,21.152,45408000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-04,GOOG,0.7668160875976076,26.9265,27.203501,26.753,27.039,26160000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-04,GOOGL,0.8045205917268632,27.5495,27.834499,27.369499,27.642,35260000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-04,MSFT,0.8110405850910263,48.369999,48.869999,48.18,48.240002,34039500,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-04,TSLA,0.6991648036485483,15.212,15.648667,15.140667,15.367333,66519000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-05,AAPL,0.7254215647449891,32.037498,32.112499,31.445,31.450001,197085600,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-05,AMZN,0.7993532009496563,21.1425,21.3755,21.051001,21.0595,57128000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-05,GOOG,0.804322473147784,26.9105,26.987,26.51955,26.540001,27662000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-05,GOOGL,0.8027952313318106,27.507999,27.630501,27.1185,27.152,28528000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-05,MSFT,0.7743242208814655,47.82,48.16,47.310001,47.599998,50369200,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-05,TSLA,0.7175419919066545,15.850667,15.966667,15.275333,15.53,86953500,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-06,AAPL,0.6667971012112544,31.639999,31.6875,30.84,31.252501,288564000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-06,AMZN,0.6758201639685637,21.071501,21.136,20.727501,20.955,51050000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-06,GOOG,0.81085026013266,26.562,26.618999,26.054251,26.211,31340000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-06,GOOGL,0.7073678239039047,27.132,27.196501,26.612,26.754,39034000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-06,MSFT,0.7041726004302535,47.57,47.77,46.02,46.279999,52433000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-06,TSLA,0.7059850085761282,15.606667,15.631333,15.213333,15.362,79063500,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-07,AAPL,0.7037500733208922,31.192499,31.52,31.004999,31.315001,175763600,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-07,AMZN,0.710879671827787,21.2075,21.424999,21.1425,21.344,55322000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-07,GOOG,0.7758116805568582,26.199499,26.673,26.0875,26.535,30926000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-07,GOOGL,0.7653635508216664,26.795,27.26,26.672501,27.101999,31844000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-07,MSFT,0.733501000969105,46.27,47.09,46.16,46.700001,32971700,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-07,TSLA,0.6493662357258062,14.733333,15.832,14.683333,15.786667,141838500,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-08,AAPL,0.7295558752715112,31.67,31.905001,31.5275,31.905001,222201600,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-08,AMZN,0.7176276885843424,21.5375,21.76,21.508499,21.6845,58176000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-08,GOOG,0.7644118741753501,26.8325,27.057501,26.25,26.910999,30552000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-08,GOOGL,0.7395104910439941,27.443501,27.639999,27.401501,27.4475,28226000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-08,MSFT,0.7805401411668282,47.549999,47.98,47.52,47.75,35364900,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-08,TSLA,0.7014865332928648,15.732667,15.894,15.58,15.774,70023000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-11,AAPL,0.8029261552323518,31.8475,31.889999,31.407499,31.58,168143200,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-11,AMZN,0.7759744332523755,21.6255,21.950001,21.568501,21.6425,47874000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-11,GOOG,0.752444727626377,26.918501,27.099001,26.77,26.785,18106000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-11,GOOGL,0.8154446912667322,27.4245,27.668501,27.280001,27.289,21858000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-11,MSFT,0.8240352156473951,47.549999,47.91,47.369999,47.369999,24609400,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-11,TSLA,0.838220922015538,15.752667,16.191999,15.687333,15.966,85084500,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-12,AAPL,0.7919777781199826,31.4,31.719999,31.205,31.467501,192640000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-12,AMZN,0.726312663952588,21.554001,21.6625,21.335501,21.551001,38956000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-12,GOOG,0.7675106799942755,26.58,26.66045,26.263,26.452,32684000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-12,GOOGL,0.7123166852002665,27.140499,27.148001,26.75,26.936501,35282000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-12,MSFT,0.6419400338323126,46.849998,47.68,46.419998,47.349998,29928300,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-12,TSLA,0.7517060004549508,16.007334,16.423332,15.879333,16.316,95451000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-13,AAPL,0.729967119085913,31.5375,31.797501,31.467501,31.502501,138776800,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-13,AMZN,0.6183629055782413,21.499001,21.6765,21.290001,21.3435,39926000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-13,GOOG,0.7690907239291581,26.528,26.716101,26.432751,26.481001,25046000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-13,GOOGL,0.7418626709415886,27.0235,27.191999,26.948999,26.974501,24238000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-13,MSFT,0.7535559193047193,48.189999,48.32,47.57,47.630001,34184600,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-13,TSLA,0.7069051497643193,16.507334,16.553333,16.15,16.212,81603000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-14,AAPL,0.6821710873772093,31.852501,32.237499,31.790001,32.237499,180814000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-14,AMZN,0.6848731982146103,21.4725,21.65,21.3505,21.614,37770000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-14,GOOG,0.7760825731702699,26.688499,26.950001,26.620501,26.92,28078000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-14,GOOGL,0.704143770886471,27.1985,27.484501,27.125,27.459999,31736000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-14,MSFT,0.8264205750484852,48.029999,48.82,48.029999,48.720001,32980900,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-14,TSLA,0.7742319072552891,16.321333,16.326,16.083332,16.273333,43438500,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-15,AAPL,0.7661420288070457,32.267502,32.372501,32.052502,32.192501,152832000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-15,AMZN,0.6907974805554858,21.4,21.52,21.215,21.299999,84806000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-15,GOOG,0.8212109794940298,26.959,26.963699,26.518999,26.692499,39426000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-15,GOOGL,0.742018626139963,27.519501,27.530001,27.125,27.324499,33440000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-15,MSFT,0.8684730265440078,48.869999,48.91,48.049999,48.299999,28642700,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-15,TSLA,0.7355656240005568,16.261999,16.626667,16.166668,16.589333,67914000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-18,AAPL,0.7825897399299272,32.095001,32.68,32.09,32.547501,203531600,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-18,AMZN,0.6638092068541653,21.299999,21.363501,21.073,21.261999,47804000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-18,GOOG,0.7546255895045201,26.6005,26.740999,26.442499,26.615,40068000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-18,GOOGL,0.7335374676334273,27.191,27.417,27.112499,27.3335,26706000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-18,MSFT,0.7599780479833622,47.98,48.220001,47.610001,48.009998,24136500,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-18,TSLA,0.7222222620673715,16.466667,16.66,16.4,16.583332,50298000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-19,AAPL,0.7912505448344461,32.672501,32.720001,32.41,32.517502,178532800,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-19,AMZN,0.7120077294549588,21.2435,21.412001,21.0315,21.085501,49284000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-19,GOOG,0.7902877679375094,26.698999,27.033001,26.652,26.868,39338000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-19,GOOGL,0.743848832263031,27.4,27.67,27.356001,27.464001,47126000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-19,MSFT,0.7235970762569064,47.560001,47.810001,47.18,47.580002,28574800,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-19,TSLA,0.6042143638190557,16.562,16.733334,16.41,16.476,55113000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-20,AAPL,0.736485791125669,32.5,32.744999,32.334999,32.514999,145819600,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-20,AMZN,0.7180957493084665,21.030001,21.355,20.917999,21.193001,43924000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-20,GOOG,0.8106195537149734,26.9245,27.146,26.6486,26.963499,28616000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-20,GOOGL,0.7695197784781552,27.546,27.803499,27.254999,27.6255,30840000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-20,MSFT,0.7430188245738305,47.389999,47.93,47.27,47.580002,25047900,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-20,TSLA,0.5742757873299489,16.475332,16.516001,16.091333,16.290001,56334000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-21,AAPL,0.7516851915378067,32.517502,32.907501,32.4575,32.8475,158921600,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-21,AMZN,0.6860423343683263,21.4,21.844999,21.4,21.581499,82428000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-21,GOOG,0.7780729830380241,26.897499,27.191999,26.799,27.1255,29254000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
2015-05-21,GOOGL,0.7681503101294369,27.51,27.880501,27.465,27.8405,34170000,5.6,7.5,11896.35,13284.7,12233.6,108.55,2.1975,0.123225806,1145069.0,100.8408,241.688
